user_type,season,month_name,month_num,week_day,day_of_week,hour_block,blocked_hours,ride_count,avg_ride_length,max_ride_length
casual,Winter,February,2,Sunday,1,12am,12am–2am,45,13.2,165
casual,Winter,February,2,Sunday,1,11pm,10pm–12am,29,9.59,29
casual,Winter,February,2,Sunday,1,11am,10am–12pm,139,16.24,124
casual,Winter,February,2,Sunday,1,3pm,2pm–4pm,259,17.31,127
casual,Winter,February,2,Sunday,1,10pm,10pm–12am,102,9.91,40
casual,Winter,February,2,Sunday,1,10am,10am–12pm,120,18.31,447
casual,Winter,February,2,Sunday,1,1pm,12pm–2pm,205,17.53,85
casual,Winter,February,2,Sunday,1,9pm,8pm–10pm,63,9.02,33
casual,Winter,February,2,Sunday,1,9am,8am–10am,71,12.55,105
casual,Winter,February,2,Sunday,1,8pm,8pm–10pm,84,11.43,74
casual,Winter,February,2,Sunday,1,8am,8am–10am,33,6.61,23
casual,Winter,February,2,Sunday,1,7pm,6pm–8pm,100,12.51,67
casual,Winter,February,2,Monday,2,7pm,6pm–8pm,190,30.49,1500
casual,Winter,February,2,Monday,2,2pm,2pm–4pm,265,37.66,1500
casual,Winter,February,2,Monday,2,7am,6am–8am,106,19.64,565
casual,Winter,February,2,Monday,2,2am,2am–4am,9,18.33,32
casual,Winter,February,2,Monday,2,6am,6am–8am,45,24.2,595
casual,Winter,February,2,Monday,2,12am,12am–2am,22,78.14,1500
casual,Winter,February,2,Monday,2,5pm,4pm–6pm,447,31.31,1500
casual,Winter,February,2,Monday,2,11pm,10pm–12am,36,12.69,35
casual,Winter,February,2,Monday,2,11am,10am–12pm,188,38.37,1500
casual,Winter,February,2,Monday,2,10pm,10pm–12am,71,30.75,1175
casual,Winter,February,2,Monday,2,5am,4am–6am,42,48.17,800
casual,Winter,February,2,Monday,2,10am,10am–12pm,134,41.9,1500
casual,Winter,February,2,Monday,2,4pm,4pm–6pm,403,30.37,1500
casual,Winter,February,2,Monday,2,12pm,12pm–2pm,243,23.55,364
casual,Winter,February,2,Monday,2,1pm,12pm–2pm,284,60.76,1500
casual,Winter,February,2,Monday,2,4am,4am–6am,3,6.67,10
casual,Winter,February,2,Monday,2,1am,12am–2am,11,216.55,1500
casual,Winter,February,2,Monday,2,3pm,2pm–4pm,364,32.56,1500
casual,Winter,February,2,Monday,2,9pm,8pm–10pm,90,45.52,1020
casual,Winter,February,2,Monday,2,3am,2am–4am,6,12.67,23
casual,Winter,February,2,Monday,2,9am,8am–10am,130,37.97,1500
casual,Winter,February,2,Monday,2,6pm,6pm–8pm,266,26.21,1500
casual,Winter,February,2,Monday,2,8am,8am–10am,150,45.19,1500
casual,Winter,February,2,Monday,2,8pm,8pm–10pm,117,22.84,146
casual,Winter,February,2,Monday,2,4pm,4pm–6pm,303,14.11,188
casual,Winter,February,2,Monday,2,4am,4am–6am,9,6.67,13
casual,Winter,February,2,Monday,2,3pm,2pm–4pm,254,16.25,112
casual,Winter,February,2,Monday,2,3am,2am–4am,10,7.6,24
casual,Winter,February,2,Monday,2,2pm,2pm–4pm,195,15.65,167
casual,Winter,February,2,Monday,2,2am,2am–4am,9,15.44,40
casual,Winter,February,2,Monday,2,12pm,12pm–2pm,163,15.13,89
casual,Winter,February,2,Monday,2,12am,12am–2am,20,11.6,31
casual,Winter,February,2,Monday,2,11pm,10pm–12am,58,8.16,58
casual,Winter,February,2,Monday,2,11am,10am–12pm,103,11.69,93
casual,Winter,February,2,Monday,2,10pm,10pm–12am,63,9.29,42
casual,Winter,February,2,Monday,2,10am,10am–12pm,86,18.57,147
casual,Winter,February,2,Monday,2,1pm,12pm–2pm,154,16.48,91
casual,Winter,February,2,Monday,2,1am,12am–2am,11,11.82,34
casual,Winter,February,2,Monday,2,9pm,8pm–10pm,80,11.81,69
casual,Winter,February,2,Monday,2,9am,8am–10am,103,11.95,155
casual,Winter,February,2,Monday,2,8pm,8pm–10pm,92,11.7,66
casual,Winter,February,2,Monday,2,8am,8am–10am,110,12.74,419
casual,Winter,February,2,Monday,2,7pm,6pm–8pm,148,13.2,117
casual,Winter,February,2,Monday,2,7am,6am–8am,107,8.18,29
casual,Winter,February,2,Monday,2,6pm,6pm–8pm,202,13.28,188
casual,Winter,February,2,Monday,2,6am,6am–8am,36,7.08,16
casual,Winter,February,2,Monday,2,5pm,4pm–6pm,283,15.28,115
casual,Winter,February,2,Monday,2,5am,4am–6am,17,6.12,9
casual,Winter,February,2,Tuesday,3,6am,6am–8am,89,11.1,59
casual,Winter,February,2,Tuesday,3,6pm,6pm–8pm,320,46.74,1500
casual,Winter,February,2,Tuesday,3,7am,6am–8am,161,17.41,987
casual,Winter,February,2,Tuesday,3,8pm,8pm–10pm,107,14.3,172
casual,Winter,February,2,Tuesday,3,9pm,8pm–10pm,84,22.67,787
casual,Winter,February,2,Tuesday,3,10am,10am–12pm,149,24.4,244
casual,Winter,February,2,Tuesday,3,8am,8am–10am,229,24.54,1500
casual,Winter,February,2,Tuesday,3,10pm,10pm–12am,71,94.45,1500
casual,Winter,February,2,Tuesday,3,11am,10am–12pm,207,65.1,1500
casual,Winter,February,2,Tuesday,3,9am,8am–10am,165,29.59,1288
casual,Winter,February,2,Tuesday,3,1am,12am–2am,3,4.67,6
casual,Winter,February,2,Tuesday,3,11pm,10pm–12am,43,45.72,1500
casual,Winter,February,2,Tuesday,3,12am,12am–2am,16,35.25,95
casual,Winter,February,2,Tuesday,3,12pm,12pm–2pm,261,41.04,1500
casual,Winter,February,2,Tuesday,3,2am,2am–4am,8,64.88,138
casual,Winter,February,2,Tuesday,3,2pm,2pm–4pm,306,48.43,1500
casual,Winter,February,2,Tuesday,3,1pm,12pm–2pm,259,40.82,1500
casual,Winter,February,2,Tuesday,3,3am,2am–4am,9,14,34
casual,Winter,February,2,Tuesday,3,3pm,2pm–4pm,382,38.79,1500
casual,Winter,February,2,Tuesday,3,4am,4am–6am,7,7.86,14
casual,Winter,February,2,Tuesday,3,7pm,6pm–8pm,190,27.93,1500
casual,Winter,February,2,Tuesday,3,4pm,4pm–6pm,546,33.65,1500
casual,Winter,February,2,Tuesday,3,5am,4am–6am,24,6.96,17
casual,Winter,February,2,Tuesday,3,5pm,4pm–6pm,601,32.71,1500
casual,Winter,February,2,Tuesday,3,8am,8am–10am,187,8.9,30
casual,Winter,February,2,Tuesday,3,11am,10am–12pm,124,16.57,94
casual,Winter,February,2,Tuesday,3,10pm,10pm–12am,55,7.62,26
casual,Winter,February,2,Tuesday,3,10am,10am–12pm,119,10.71,132
casual,Winter,February,2,Tuesday,3,1pm,12pm–2pm,202,16.16,204
casual,Winter,February,2,Tuesday,3,6pm,6pm–8pm,223,11.76,108
casual,Winter,February,2,Tuesday,3,4pm,4pm–6pm,391,14.13,88
casual,Winter,February,2,Tuesday,3,9pm,8pm–10pm,83,9.39,43
casual,Winter,February,2,Tuesday,3,7am,6am–8am,134,8.83,45
casual,Winter,February,2,Tuesday,3,9am,8am–10am,120,16.46,480
casual,Winter,February,2,Tuesday,3,8pm,8pm–10pm,79,8.38,31
casual,Winter,February,2,Tuesday,3,7pm,6pm–8pm,157,9.83,70
casual,Winter,February,2,Tuesday,3,2pm,2pm–4pm,220,15.09,110
casual,Winter,February,2,Tuesday,3,6am,6am–8am,58,9.36,76
casual,Winter,February,2,Tuesday,3,5pm,4pm–6pm,366,12.89,134
casual,Winter,February,2,Tuesday,3,5am,4am–6am,24,6.63,14
casual,Winter,February,2,Tuesday,3,4am,4am–6am,9,12.11,41
casual,Winter,February,2,Tuesday,3,3pm,2pm–4pm,311,13.82,128
casual,Winter,February,2,Tuesday,3,3am,2am–4am,6,14.17,26
casual,Winter,February,2,Tuesday,3,2am,2am–4am,16,10.19,36
casual,Winter,February,2,Tuesday,3,12pm,12pm–2pm,196,11.48,133
casual,Winter,February,2,Tuesday,3,12am,12am–2am,19,9.26,43
casual,Winter,February,2,Tuesday,3,11pm,10pm–12am,43,8.7,25
casual,Winter,February,2,Tuesday,3,1am,12am–2am,15,10,30
casual,Winter,February,2,Wednesday,4,9pm,8pm–10pm,131,24.13,1500
casual,Winter,February,2,Wednesday,4,1am,12am–2am,8,8.38,23
casual,Winter,February,2,Wednesday,4,9am,8am–10am,116,24.63,517
casual,Winter,February,2,Wednesday,4,2pm,2pm–4pm,208,24.74,186
casual,Winter,February,2,Wednesday,4,5pm,4pm–6pm,434,31.88,1500
casual,Winter,February,2,Wednesday,4,1pm,12pm–2pm,188,27.12,1500
casual,Winter,February,2,Wednesday,4,6am,6am–8am,70,8.91,29
casual,Winter,February,2,Wednesday,4,11am,10am–12pm,154,19.87,157
casual,Winter,February,2,Wednesday,4,12pm,12pm–2pm,208,26.65,1500
casual,Winter,February,2,Wednesday,4,11pm,10pm–12am,59,61.31,1500
casual,Winter,February,2,Wednesday,4,6pm,6pm–8pm,257,24.68,1500
casual,Winter,February,2,Wednesday,4,3am,2am–4am,7,20.14,66
casual,Winter,February,2,Wednesday,4,4pm,4pm–6pm,350,21.08,1500
casual,Winter,February,2,Wednesday,4,7am,6am–8am,133,28.37,1500
casual,Winter,February,2,Wednesday,4,7pm,6pm–8pm,193,29.09,1500
casual,Winter,February,2,Wednesday,4,10am,10am–12pm,124,35.65,1500
casual,Winter,February,2,Wednesday,4,10pm,10pm–12am,91,14.08,72
casual,Winter,February,2,Wednesday,4,5am,4am–6am,36,68.78,1500
casual,Winter,February,2,Wednesday,4,2am,2am–4am,8,12.5,30
casual,Winter,February,2,Wednesday,4,3pm,2pm–4pm,267,41.94,1500
casual,Winter,February,2,Wednesday,4,8am,8am–10am,179,30.3,1500
casual,Winter,February,2,Wednesday,4,12am,12am–2am,23,11.83,83
casual,Winter,February,2,Wednesday,4,8pm,8pm–10pm,126,28.83,1500
casual,Winter,February,2,Wednesday,4,4am,4am–6am,4,23.25,46
casual,Winter,February,2,Wednesday,4,9am,8am–10am,103,7.83,28
casual,Winter,February,2,Wednesday,4,8pm,8pm–10pm,117,10.41,58
casual,Winter,February,2,Wednesday,4,8am,8am–10am,180,8.62,33
casual,Winter,February,2,Wednesday,4,7pm,6pm–8pm,145,10.17,79
casual,Winter,February,2,Wednesday,4,7am,6am–8am,125,9.65,33
casual,Winter,February,2,Wednesday,4,9pm,8pm–10pm,74,7.74,21
casual,Winter,February,2,Wednesday,4,6am,6am–8am,59,9.15,45
casual,Winter,February,2,Wednesday,4,5pm,4pm–6pm,342,11.74,83
casual,Winter,February,2,Wednesday,4,5am,4am–6am,24,10.08,50
casual,Winter,February,2,Wednesday,4,4pm,4pm–6pm,333,12.06,93
casual,Winter,February,2,Wednesday,4,4am,4am–6am,8,4.88,7
casual,Winter,February,2,Wednesday,4,11pm,10pm–12am,47,9.85,42
casual,Winter,February,2,Wednesday,4,2am,2am–4am,14,9.64,19
casual,Winter,February,2,Wednesday,4,3pm,2pm–4pm,235,14.74,212
casual,Winter,February,2,Wednesday,4,3am,2am–4am,5,7,12
casual,Winter,February,2,Wednesday,4,2pm,2pm–4pm,188,12.23,117
casual,Winter,February,2,Wednesday,4,12pm,12pm–2pm,142,9.63,61
casual,Winter,February,2,Wednesday,4,12am,12am–2am,17,7.88,15
casual,Winter,February,2,Wednesday,4,11am,10am–12pm,134,12.6,59
casual,Winter,February,2,Wednesday,4,10pm,10pm–12am,57,9.39,27
casual,Winter,February,2,Wednesday,4,10am,10am–12pm,121,10.36,93
casual,Winter,February,2,Wednesday,4,1pm,12pm–2pm,191,14.17,77
casual,Winter,February,2,Wednesday,4,1am,12am–2am,16,7.5,14
casual,Winter,February,2,Wednesday,4,6pm,6pm–8pm,213,9.99,66
casual,Winter,February,2,Thursday,5,11pm,10pm–12am,78,21.47,437
casual,Winter,February,2,Thursday,5,6am,6am–8am,70,32.07,1500
casual,Winter,February,2,Thursday,5,5pm,4pm–6pm,534,22.1,1500
casual,Winter,February,2,Thursday,5,5am,4am–6am,38,17.74,387
casual,Winter,February,2,Thursday,5,4pm,4pm–6pm,478,40.48,1500
casual,Winter,February,2,Thursday,5,4am,4am–6am,8,8.5,14
casual,Winter,February,2,Thursday,5,3pm,2pm–4pm,367,42.93,1500
casual,Winter,February,2,Thursday,5,3am,2am–4am,11,178.09,1500
casual,Winter,February,2,Thursday,5,2pm,2pm–4pm,277,25.44,1500
casual,Winter,February,2,Thursday,5,2am,2am–4am,8,12.13,30
casual,Winter,February,2,Thursday,5,12pm,12pm–2pm,313,24.02,1500
casual,Winter,February,2,Thursday,5,12am,12am–2am,34,16.29,69
casual,Winter,February,2,Thursday,5,11am,10am–12pm,220,30.31,1500
casual,Winter,February,2,Thursday,5,10pm,10pm–12am,111,26.05,1500
casual,Winter,February,2,Thursday,5,10am,10am–12pm,167,26.47,1500
casual,Winter,February,2,Thursday,5,1pm,12pm–2pm,290,33.72,1500
casual,Winter,February,2,Thursday,5,1am,12am–2am,15,24,90
casual,Winter,February,2,Thursday,5,6pm,6pm–8pm,331,27.74,1500
casual,Winter,February,2,Thursday,5,7am,6am–8am,187,12.02,317
casual,Winter,February,2,Thursday,5,7pm,6pm–8pm,198,21.3,1500
casual,Winter,February,2,Thursday,5,8am,8am–10am,273,22.27,1500
casual,Winter,February,2,Thursday,5,8pm,8pm–10pm,144,20.07,983
casual,Winter,February,2,Thursday,5,9am,8am–10am,197,42.77,1500
casual,Winter,February,2,Thursday,5,9pm,8pm–10pm,122,12.6,71
casual,Winter,February,2,Thursday,5,9am,8am–10am,140,14.35,480
casual,Winter,February,2,Thursday,5,5am,4am–6am,19,6.11,15
casual,Winter,February,2,Thursday,5,3pm,2pm–4pm,242,10.84,81
casual,Winter,February,2,Thursday,5,12am,12am–2am,44,9.32,33
casual,Winter,February,2,Thursday,5,2pm,2pm–4pm,201,12.06,68
casual,Winter,February,2,Thursday,5,9pm,8pm–10pm,108,9.31,39
casual,Winter,February,2,Thursday,5,7am,6am–8am,169,10,92
casual,Winter,February,2,Thursday,5,2am,2am–4am,23,10.43,31
casual,Winter,February,2,Thursday,5,8pm,8pm–10pm,117,9.8,45
casual,Winter,February,2,Thursday,5,8am,8am–10am,223,8.82,32
casual,Winter,February,2,Thursday,5,6am,6am–8am,71,7.31,84
casual,Winter,February,2,Thursday,5,7pm,6pm–8pm,161,10.12,38
casual,Winter,February,2,Thursday,5,11pm,10pm–12am,75,9.32,42
casual,Winter,February,2,Thursday,5,5pm,4pm–6pm,394,11.3,58
casual,Winter,February,2,Thursday,5,6pm,6pm–8pm,218,9.79,48
casual,Winter,February,2,Thursday,5,11am,10am–12pm,160,10.14,51
casual,Winter,February,2,Thursday,5,3am,2am–4am,8,11,20
casual,Winter,February,2,Thursday,5,1pm,12pm–2pm,202,11.73,108
casual,Winter,February,2,Thursday,5,12pm,12pm–2pm,200,11.27,67
casual,Winter,February,2,Thursday,5,4pm,4pm–6pm,381,10.71,45
casual,Winter,February,2,Thursday,5,1am,12am–2am,22,14.86,55
casual,Winter,February,2,Thursday,5,4am,4am–6am,9,7.44,24
casual,Winter,February,2,Thursday,5,10am,10am–12pm,107,9.07,47
casual,Winter,February,2,Thursday,5,10pm,10pm–12am,113,13.24,67
casual,Winter,February,2,Friday,6,8pm,8pm–10pm,124,26.01,1500
casual,Winter,February,2,Friday,6,8am,8am–10am,163,41.53,1500
casual,Winter,February,2,Friday,6,7pm,6pm–8pm,202,64.11,1500
casual,Winter,February,2,Friday,6,7am,6am–8am,124,14.23,303
casual,Winter,February,2,Friday,6,12pm,12pm–2pm,273,34.54,1500
casual,Winter,February,2,Friday,6,2am,2am–4am,10,17.4,65
casual,Winter,February,2,Friday,6,9am,8am–10am,140,28.94,1500
casual,Winter,February,2,Friday,6,2pm,2pm–4pm,306,40.67,1500
casual,Winter,February,2,Friday,6,10pm,10pm–12am,79,12.1,42
casual,Winter,February,2,Friday,6,3am,2am–4am,7,13.86,21
casual,Winter,February,2,Friday,6,3pm,2pm–4pm,346,45.71,1500
casual,Winter,February,2,Friday,6,11am,10am–12pm,250,30.91,1500
casual,Winter,February,2,Friday,6,1am,12am–2am,31,43.81,1038
casual,Winter,February,2,Friday,6,11pm,10pm–12am,61,31.39,806
casual,Winter,February,2,Friday,6,4am,4am–6am,8,16.25,43
casual,Winter,February,2,Friday,6,5pm,4pm–6pm,357,21.63,1500
casual,Winter,February,2,Friday,6,6pm,6pm–8pm,259,36.43,1500
casual,Winter,February,2,Friday,6,12am,12am–2am,51,39.96,1500
casual,Winter,February,2,Friday,6,10am,10am–12pm,216,31.66,1500
casual,Winter,February,2,Friday,6,5am,4am–6am,38,9.03,57
casual,Winter,February,2,Friday,6,6am,6am–8am,67,12.09,77
casual,Winter,February,2,Friday,6,1pm,12pm–2pm,293,35.18,1500
casual,Winter,February,2,Friday,6,4pm,4pm–6pm,407,21.32,1500
casual,Winter,February,2,Friday,6,9pm,8pm–10pm,116,60.88,1500
casual,Winter,February,2,Friday,6,11am,10am–12pm,128,13.03,88
casual,Winter,February,2,Friday,6,10pm,10pm–12am,65,9.95,46
casual,Winter,February,2,Friday,6,10am,10am–12pm,102,13.51,407
casual,Winter,February,2,Friday,6,1pm,12pm–2pm,199,11.51,56
casual,Winter,February,2,Friday,6,1am,12am–2am,27,17,216
casual,Winter,February,2,Friday,6,6pm,6pm–8pm,140,10.66,87
casual,Winter,February,2,Friday,6,6am,6am–8am,50,7.06,25
casual,Winter,February,2,Friday,6,5pm,4pm–6pm,220,13,127
casual,Winter,February,2,Friday,6,5am,4am–6am,23,9.78,47
casual,Winter,February,2,Friday,6,4pm,4pm–6pm,199,12.26,89
casual,Winter,February,2,Friday,6,4am,4am–6am,9,9.78,23
casual,Winter,February,2,Friday,6,7am,6am–8am,86,8.93,28
casual,Winter,February,2,Friday,6,12pm,12pm–2pm,153,12.24,80
casual,Winter,February,2,Friday,6,3pm,2pm–4pm,201,10.91,58
casual,Winter,February,2,Friday,6,3am,2am–4am,14,11.71,58
casual,Winter,February,2,Friday,6,9am,8am–10am,108,9.86,74
casual,Winter,February,2,Friday,6,2pm,2pm–4pm,199,17.43,480
casual,Winter,February,2,Friday,6,2am,2am–4am,10,9.7,21
casual,Winter,February,2,Friday,6,12am,12am–2am,31,9.84,45
casual,Winter,February,2,Friday,6,7pm,6pm–8pm,107,11.47,60
casual,Winter,February,2,Friday,6,8am,8am–10am,103,10.31,73
casual,Winter,February,2,Friday,6,8pm,8pm–10pm,68,11.34,43
casual,Winter,February,2,Friday,6,11pm,10pm–12am,49,8.33,51
casual,Winter,February,2,Friday,6,9pm,8pm–10pm,61,14.28,73
casual,Winter,February,2,Saturday,7,9am,8am–10am,149,38.46,1500
casual,Winter,February,2,Saturday,7,4am,4am–6am,8,10.38,27
casual,Winter,February,2,Saturday,7,5pm,4pm–6pm,217,32.59,1500
casual,Winter,February,2,Saturday,7,8pm,8pm–10pm,78,14.49,82
casual,Winter,February,2,Saturday,7,3am,2am–4am,10,10.3,45
casual,Winter,February,2,Saturday,7,8am,8am–10am,88,17.27,177
casual,Winter,February,2,Saturday,7,11pm,10pm–12am,85,47.8,1500
casual,Winter,February,2,Saturday,7,7pm,6pm–8pm,115,41.43,1500
casual,Winter,February,2,Saturday,7,11am,10am–12pm,230,30.36,1500
casual,Winter,February,2,Saturday,7,7am,6am–8am,30,60.47,1500
casual,Winter,February,2,Saturday,7,4pm,4pm–6pm,323,47.83,1500
casual,Winter,February,2,Saturday,7,6pm,6pm–8pm,185,61.2,1500
casual,Winter,February,2,Saturday,7,1pm,12pm–2pm,266,46.18,1500
casual,Winter,February,2,Saturday,7,6am,6am–8am,11,7.73,21
casual,Winter,February,2,Saturday,7,2pm,2pm–4pm,289,41.51,1500
casual,Winter,February,2,Saturday,7,10am,10am–12pm,206,56.47,1500
casual,Winter,February,2,Saturday,7,3pm,2pm–4pm,298,30.23,1500
casual,Winter,February,2,Saturday,7,2am,2am–4am,27,66.85,1500
casual,Winter,February,2,Saturday,7,1am,12am–2am,58,52.71,1500
casual,Winter,February,2,Saturday,7,5am,4am–6am,7,8.14,17
casual,Winter,February,2,Saturday,7,12pm,12pm–2pm,309,40.29,1500
casual,Winter,February,2,Saturday,7,10pm,10pm–12am,89,48.08,1500
casual,Winter,February,2,Saturday,7,12am,12am–2am,60,107.17,1500
casual,Winter,February,2,Saturday,7,9pm,8pm–10pm,95,45.01,1500
casual,Winter,February,2,Saturday,7,4pm,4pm–6pm,131,11.76,46
casual,Winter,February,2,Saturday,7,11am,10am–12pm,103,11.75,79
casual,Winter,February,2,Saturday,7,8pm,8pm–10pm,63,8.89,65
casual,Winter,February,2,Saturday,7,1pm,12pm–2pm,153,16.54,359
casual,Winter,February,2,Saturday,7,8am,8am–10am,41,8.12,29
casual,Winter,February,2,Saturday,7,2am,2am–4am,15,7.8,28
casual,Winter,February,2,Saturday,7,11pm,10pm–12am,52,11.12,42
casual,Winter,February,2,Saturday,7,7pm,6pm–8pm,97,12.29,57
casual,Winter,February,2,Saturday,7,2pm,2pm–4pm,143,14.92,70
casual,Winter,February,2,Saturday,7,7am,6am–8am,32,22.53,356
casual,Winter,February,2,Saturday,7,12pm,12pm–2pm,162,12.97,97
casual,Winter,February,2,Saturday,7,6pm,6pm–8pm,106,11.13,55
casual,Winter,February,2,Saturday,7,3pm,2pm–4pm,126,12.52,62
casual,Winter,February,2,Saturday,7,6am,6am–8am,16,12.75,37
casual,Winter,February,2,Saturday,7,12am,12am–2am,43,8.72,25
casual,Winter,February,2,Saturday,7,10am,10am–12pm,79,9.25,83
casual,Winter,February,2,Saturday,7,5pm,4pm–6pm,148,10.37,68
casual,Winter,February,2,Saturday,7,10pm,10pm–12am,46,15.15,64
casual,Winter,February,2,Saturday,7,5am,4am–6am,12,11.33,20
casual,Winter,February,2,Saturday,7,9pm,8pm–10pm,62,10.85,36
casual,Winter,February,2,Saturday,7,1am,12am–2am,29,10.59,50
casual,Winter,February,2,Saturday,7,4am,4am–6am,4,10.5,19
casual,Winter,February,2,Saturday,7,9am,8am–10am,68,10.07,83
casual,Winter,February,2,Saturday,7,3am,2am–4am,11,6.82,16
casual,Winter,December,12,Sunday,1,6am,6am–8am,21,9.19,31
casual,Winter,December,12,Sunday,1,1am,12am–2am,70,55.56,1500
casual,Winter,December,12,Sunday,1,1pm,12pm–2pm,209,22.28,119
casual,Winter,December,12,Sunday,1,10am,10am–12pm,145,31.12,1500
casual,Winter,December,12,Sunday,1,10pm,10pm–12am,60,75.93,1500
casual,Winter,December,12,Sunday,1,11am,10am–12pm,197,27.94,1500
casual,Winter,December,12,Sunday,1,11pm,10pm–12am,30,122.07,1500
casual,Winter,December,12,Sunday,1,12am,12am–2am,68,35.74,1500
casual,Winter,December,12,Sunday,1,12pm,12pm–2pm,183,30.9,1500
casual,Winter,December,12,Sunday,1,2am,2am–4am,52,50.4,1500
casual,Winter,December,12,Sunday,1,2pm,2pm–4pm,245,65.57,1500
casual,Winter,December,12,Sunday,1,3am,2am–4am,35,96.94,1500
casual,Winter,December,12,Sunday,1,3pm,2pm–4pm,299,33.62,1500
casual,Winter,December,12,Sunday,1,4am,4am–6am,16,336.5,1500
casual,Winter,December,12,Sunday,1,4pm,4pm–6pm,149,20.44,209
casual,Winter,December,12,Sunday,1,5am,4am–6am,7,61.86,375
casual,Winter,December,12,Sunday,1,5pm,4pm–6pm,110,60.05,1500
casual,Winter,December,12,Sunday,1,6pm,6pm–8pm,107,28.34,1500
casual,Winter,December,12,Sunday,1,7am,6am–8am,24,17.04,114
casual,Winter,December,12,Sunday,1,7pm,6pm–8pm,86,50.57,1500
casual,Winter,December,12,Sunday,1,8am,8am–10am,50,21.74,136
casual,Winter,December,12,Sunday,1,8pm,8pm–10pm,72,29.26,760
casual,Winter,December,12,Sunday,1,9am,8am–10am,81,19.35,169
casual,Winter,December,12,Sunday,1,9pm,8pm–10pm,61,38.18,786
casual,Winter,December,12,Sunday,1,12pm,12pm–2pm,251,13.18,81
casual,Winter,December,12,Sunday,1,7pm,6pm–8pm,154,12.43,121
casual,Winter,December,12,Sunday,1,7am,6am–8am,47,9.64,80
casual,Winter,December,12,Sunday,1,6am,6am–8am,39,7.56,22
casual,Winter,December,12,Sunday,1,10am,10am–12pm,215,11.35,58
casual,Winter,December,12,Sunday,1,8am,8am–10am,73,10.93,93
casual,Winter,December,12,Sunday,1,5pm,4pm–6pm,227,11.83,57
casual,Winter,December,12,Sunday,1,11pm,10pm–12am,63,10.4,47
casual,Winter,December,12,Sunday,1,2am,2am–4am,84,12.58,80
casual,Winter,December,12,Sunday,1,8pm,8pm–10pm,119,14.17,83
casual,Winter,December,12,Sunday,1,5am,4am–6am,22,7.05,19
casual,Winter,December,12,Sunday,1,4pm,4pm–6pm,245,13.16,66
casual,Winter,December,12,Sunday,1,11am,10am–12pm,284,11.25,66
casual,Winter,December,12,Sunday,1,9am,8am–10am,134,12.83,58
casual,Winter,December,12,Sunday,1,6pm,6pm–8pm,183,11.33,111
casual,Winter,December,12,Sunday,1,1am,12am–2am,128,11.54,59
casual,Winter,December,12,Sunday,1,12am,12am–2am,140,10.69,78
